Latitude;Longitude;datetime
-113,5493816;53,50003925;2014-04-15 00:16:03
-1,7281157;38,1928403;2014-04-15 00:16:03
-122,637954;45,42685223;2014-04-15 00:16:06
-57,9507835;-31,4003721;2014-04-15 00:16:06
-100,9327054;25,41241765;2014-04-15 00:16:06
-93,02779834;45,03444048;2014-04-15 00:16:07
-80,84592106;35,23071365;2014-04-15 00:16:08
-122,1817406;37,81920302;2014-04-15 00:16:08
-118,0555837;34,10096286;2014-04-15 00:16:10
-117,6169398;33,41630307;2014-04-15 00:16:11
-47,8702669;-23,35141625;2014-04-15 00:16:11
-34,8728001;-8,0207728;2014-04-15 00:16:12
-95,8905006;33,2264632;2014-04-15 00:16:12
-46,50516031;-23,42605756;2014-04-15 00:16:12
-79,17261417;37,4109628;2014-04-15 00:16:12
-94,54270537;29,83480575;2014-04-15 00:16:13
-48,4906633;-1,4379694;2014-04-15 00:16:13
-99,14997808;23,7400654;2014-04-15 00:16:14
-75,6192271;6,164948;2014-04-15 00:16:15
-51,6716615;-23,5253624;2014-04-15 00:16:15
-76,96511;-12,1803;2014-04-15 00:16:15
-94,16071194;46,66466722;2014-04-15 00:16:16
-82,6918829;34,5627013;2014-04-15 00:16:17
-48,56419638;-27,7966993;2014-04-15 00:16:17
-118,1794949;33,98603698;2014-04-15 00:16:17
-118,4066624;33,99427436;2014-04-15 00:16:18
-58,525068;-34,5489065;2014-04-15 00:16:18
-93,0811659;16,7715429;2014-04-15 00:16:18
-75,6734161;4,5464193;2014-04-15 00:16:19
-49,110463;-5,3493688;2014-04-15 00:16:19
-43,489344;-22,8594593;2014-04-15 00:16:19
-88,1802546;13,4765479;2014-04-15 00:16:19
-49,08908;-5,34072;2014-04-15 00:16:19
-103,4038711;20,7555176;2014-04-15 00:16:20
-64,2573211;-27,8197113;2014-04-15 00:16:20
-120,3373712;47,42775153;2014-04-15 00:16:21
-115,0418798;36,1848642;2014-04-15 00:16:21
-74,1472814;40,9104961;2014-04-15 00:16:21
-118,3821834;34,01991697;2014-04-15 00:16:22
-74,025628;4,7385035;2014-04-15 00:16:22
-75,59651506;6,25545639;2014-04-15 00:16:23
-73,05346987;-36,81748422;2014-04-15 00:16:23
-65,0859691;-31,3245776;2014-04-15 00:16:24
-115,0699678;36,23763273;2014-04-15 00:16:26
-118,1666764;33,93623276;2014-04-15 00:16:26
-71,25194364;-29,91865351;2014-04-15 00:16:26
-43,47038388;-23,02816028;2014-04-15 00:16:28
-64,22906251;8,8776451;2014-04-15 00:16:28
-87,40682081;46,56321681;2014-04-15 00:16:30
-67,0483335;17,9747722;2014-04-15 00:16:30
-100,3826563;25,7298024;2014-04-15 00:16:31
-46,51606119;-23,53735253;2014-04-15 00:16:32
-111,8853092;40,90552969;2014-04-15 00:16:32
-48,1044594;-24,7248518;2014-04-15 00:16:33
-94,76283786;31,21711392;2014-04-15 00:16:33
-76,51884;3,43119;2014-04-15 00:16:34
-99,1541145;19,7242195;2014-04-15 00:16:34
-64,2100643;-31,4434421;2014-04-15 00:16:35
-122,090193;37,86420513;2014-04-15 00:16:35
-47,84578866;-15,73521369;2014-04-15 00:16:35
-86,0027598;15,6651685;2014-04-15 00:16:35
-75,6156962;6,1675114;2014-04-15 00:16:35
-47,2825875;-23,1718952;2014-04-15 00:16:36
-87,35799844;13,22689852;2014-04-15 00:16:37
-43,43439971;-22,74351478;2014-04-15 00:16:38
-58,1813577;-26,195195;2014-04-15 00:16:38
-117,5756031;33,64481315;2014-04-15 00:16:38
-68,7256658;18,6247126;2014-04-15 00:16:38
-123,1985138;48,78684275;2014-04-15 00:16:39
-46,5942305;-23,2538596;2014-04-15 00:16:41
-97,8828793;27,5302878;2014-04-15 00:16:41
-74,12408637;40,66785829;2014-04-15 00:16:42
-74,7916236;10,9664598;2014-04-15 00:16:42
-71,6577047;10,6538617;2014-04-15 00:16:43
-68,4480073;18,7123874;2014-04-15 00:16:44
-66,1044644;18,3735997;2014-04-15 00:16:44
-89,1352361;13,7044796;2014-04-15 00:16:46
-81,87900527;35,34572665;2014-04-15 00:16:47
-70,56919954;-33,60172396;2014-04-15 00:16:48
-91,86732532;35,29496383;2014-04-15 00:16:49
-83,92167647;33,57643011;2014-04-15 00:16:51
-104,8296498;39,7572641;2014-04-15 00:16:51
-117,9280089;34,09612135;2014-04-15 00:16:51
-73,82511992;41,13875371;2014-04-15 00:16:51
-88,95311899;14,40916425;2014-04-15 00:16:52
-85,48149772;43,67921767;2014-04-15 00:16:53
-88,2814819;18,5089321;2014-04-15 00:16:54
-68,85606;-32,97535;2014-04-15 00:16:56
-75,4649627;10,3836635;2014-04-15 00:16:57
-34,8813558;-7,1581846;2014-04-15 00:16:57
-47,272686;-23,2704149;2014-04-15 00:16:57
-76,679604;2,3518669;2014-04-15 00:16:57
-53,05589279;-26,07922787;2014-04-15 00:16:58
-98,21087715;19,0646026;2014-04-15 00:16:59
-100,2979149;25,73204439;2014-04-15 00:17:00
-83,6614884;9,3496503;2014-04-15 00:17:00
-77,43457076;37,56976961;2014-04-15 00:17:00
-74,13345;4,66516;2014-04-15 00:17:03
-74,02415255;40,77995369;2014-04-15 00:17:04
-59,95314859;-3,01486907;2014-04-15 00:17:04
-74,791908;10,9055173;2014-04-15 00:17:05
-98,62305528;29,58876683;2014-04-15 00:17:05
-122,2462681;38,14599033;2014-04-15 00:17:05
-95,9976085;36,1749606;2014-04-15 00:17:05
-82,08213512;31,99593409;2014-04-15 00:17:06
-84,6325622;42,7563335;2014-04-15 00:17:08
-75,6734206;4,5463829;2014-04-15 00:17:09
-75,0165834;39,82453345;2014-04-15 00:17:10
-49,7240755;-26,990829;2014-04-15 00:17:11
-118,2373984;34,13258567;2014-04-15 00:17:12
-51,0624465;-30,0893897;2014-04-15 00:17:12
-40,40135254;-18,70751355;2014-04-15 00:17:12
-75,22011635;3,22257124;2014-04-15 00:17:13
-78,96457639;42,97685412;2014-04-15 00:17:14
-74,24606314;40,74188981;2014-04-15 00:17:14
-66,080083;18,395841;2014-04-15 00:17:15
-49,2967789;-25,486085;2014-04-15 00:17:18
-57,588905;-25,3002814;2014-04-15 00:17:18
-78,68719759;35,79988122;2014-04-15 00:17:19
-75,61161288;6,16714575;2014-04-15 00:17:20
-94,1104872;46,6779682;2014-04-15 00:17:20
-97,68190393;30,57207568;2014-04-15 00:17:21
-99,21719104;19,29066606;2014-04-15 00:17:21
-155,4559875;19,75918565;2014-04-15 00:17:21
-48,01821171;-15,89537709;2014-04-15 00:17:21
-97,4484754;20,545401;2014-04-15 00:17:22
-73,88227629;41,70635772;2014-04-15 00:17:22
-48,7100717;-28,084922;2014-04-15 00:17:22
-74,1516271;4,6904664;2014-04-15 00:17:23
-35,77494257;-9,58828099;2014-04-15 00:17:23
-88,2007991;20,7024918;2014-04-15 00:17:24
-58,4269325;-34,6052303;2014-04-15 00:17:25
-74,7980091;10,9729095;2014-04-15 00:17:25
-99,84330145;16,85307728;2014-04-15 00:17:25
-86,08631666;11,97477233;2014-04-15 00:17:25
2,5496502;48,8404474;2014-04-15 00:17:27
-117,7877506;33,72984587;2014-04-15 00:17:29
-117,8711043;34,0743656;2014-04-15 00:17:29
-87,725313;41,775602;2014-04-15 00:17:29
-117,9085748;34,12781809;2014-04-15 00:17:30
-74,06621105;4,61348734;2014-04-15 00:17:30
-75,6517904;6,1743421;2014-04-15 00:17:30
-96,6967831;32,9905345;2014-04-15 00:17:31
-122,4239859;37,79856496;2014-04-15 00:17:34
-75,6444303;4,8560932;2014-04-15 00:17:34
-82,31359608;27,93680053;2014-04-15 00:17:36
-43,4713846;-22,7534432;2014-04-15 00:17:37
-96,15800113;19,16227445;2014-04-15 00:17:37
-96,1764369;19,1308284;2014-04-15 00:17:37
-76,487575;3,4471296;2014-04-15 00:17:39
-92,29618549;14,88318169;2014-04-15 00:17:40
-118,2750378;33,99775309;2014-04-15 00:17:40
-74,13947434;40,8443942;2014-04-15 00:17:40
-74,2181854;39,8533962;2014-04-15 00:17:41
-99,14002777;19,38784295;2014-04-15 00:17:42
-56,4510364;-25,7816763;2014-04-15 00:17:42
-46,6498093;-23,56221;2014-04-15 00:17:43
-107,3767547;24,8009822;2014-04-15 00:17:43
-92,9493292;17,9727019;2014-04-15 00:17:43
-90,31368753;32,35210081;2014-04-15 00:17:43
-97,68011785;30,2965494;2014-04-15 00:17:44
-60,2566453;-34,2995111;2014-04-15 00:17:44
-96,93136634;18,90719367;2014-04-15 00:17:45
-43,3153416;-22,8315091;2014-04-15 00:17:45
-43,105029;-22,9042812;2014-04-15 00:17:46
-47,8641724;-23,3434461;2014-04-15 00:17:46
-73,852303;7,0457694;2014-04-15 00:17:47
-79,4981133;9,0067682;2014-04-15 00:17:48
-97,08867442;32,66967507;2014-04-15 00:17:48
-93,12098539;16,77294467;2014-04-15 00:17:49
-58,7770547;-38,1653778;2014-04-15 00:17:49
-117,2514108;32,72226329;2014-04-15 00:17:50
-76,9859967;39,0004109;2014-04-15 00:17:50
-58,41167644;-34,57048501;2014-04-15 00:17:51
-47,0229197;-22,8790997;2014-04-15 00:17:52
-75,33849156;9,25125564;2014-04-15 00:17:52
-60,0304001;-3,0574587;2014-04-15 00:17:52
-95,90805445;33,24746532;2014-04-15 00:17:53
-99,83538835;28,69836034;2014-04-15 00:17:53
-84,17091181;35,91333409;2014-04-15 00:17:53
-75,4850277;5,0671947;2014-04-15 00:17:54
-97,12836619;33,23020413;2014-04-15 00:17:54
-121,7441761;36,9270482;2014-04-15 00:17:54
-111,9228797;40,7972704;2014-04-15 00:17:55
-57,5474294;-38,0044304;2014-04-15 00:17:56
-75,48892723;44,69702359;2014-04-15 00:17:56
-46,1704264;-23,54526069;2014-04-15 00:17:56
100,5791472;13,74997479;2014-04-15 00:17:57
-61,0825364;14,6393108;2014-04-15 00:17:57
-118,358724;34,18565348;2014-04-15 00:17:57
-58,4885637;-34,6562805;2014-04-15 00:17:58
-76,8510682;38,973932;2014-04-15 00:17:58
-60,7083106;-32,8391863;2014-04-15 00:18:01
-96,1764506;19,1308269;2014-04-15 00:18:01
-74,01595972;40,64140509;2014-04-15 00:18:02
-56,2193523;-34,802621;2014-04-15 00:18:02
-94,14101749;30,09196391;2014-04-15 00:18:02
-84,51648396;33,93951791;2014-04-15 00:18:03
-123,1267923;44,59795161;2014-04-15 00:18:04
-48,4811575;-1,4640295;2014-04-15 00:18:05
-48,4811575;-1,4640295;2014-04-15 00:18:05
-91,86732481;35,29496355;2014-04-15 00:18:05
-58,3505083;-34,7720702;2014-04-15 00:18:07
-106,4384646;23,2465294;2014-04-15 00:18:08
-95,453926;30,3145208;2014-04-15 00:18:09
-80,31113034;26,05548342;2014-04-15 00:18:10
-120,4687448;34,64191607;2014-04-15 00:18:12
-95,44344738;29,68978771;2014-04-15 00:18:12
-47,379256;-22,5814736;2014-04-15 00:18:12
-54,4001673;-33,2428741;2014-04-15 00:18:12
-75,6747364;4,8422497;2014-04-15 00:18:14
-95,34189904;29,71866952;2014-04-15 00:18:15
-119,288273;36,53980304;2014-04-15 00:18:15
-57,6039159;-25,3657175;2014-04-15 00:18:15
-37,34338252;-5,19165367;2014-04-15 00:18:16
-70,93532519;43,13142488;2014-04-15 00:18:16
-97,36216167;32,7111468;2014-04-15 00:18:17
-58,42013862;-34,57338283;2014-04-15 00:18:17
-74,05588186;4,71697014;2014-04-15 00:18:17
-81,5483781;30,06942576;2014-04-15 00:18:18
-118,017416;33,68711916;2014-04-15 00:18:19
-62,2523929;-38,7131522;2014-04-15 00:18:19
-92,9476065;17,9613189;2014-04-15 00:18:19
-86,28529;12,12357;2014-04-15 00:18:21
-79,4107248;9,0438119;2014-04-15 00:18:22
-99,24330365;18,93103792;2014-04-15 00:18:24
-103,3790425;20,75741418;2014-04-15 00:18:24
-99,1951081;19,34721588;2014-04-15 00:18:26
-118,1453027;33,7612093;2014-04-15 00:18:27
-87,5056925;41,6871062;2014-04-15 00:18:27
-60,7061633;-32,9213886;2014-04-15 00:18:27
-98,2662346;26,0090988;2014-04-15 00:18:28
-96,16143431;19,18152157;2014-04-15 00:18:28
-61,7189061;-36,2992258;2014-04-15 00:18:30
-100,3422961;25,78596131;2014-04-15 00:18:30
-89,9086287;13,6435815;2014-04-15 00:18:31
-122,1605907;39,1512781;2014-04-15 00:18:31
-73,9452676;40,9758599;2014-04-15 00:18:32
-122,4069984;47,10625725;2014-04-15 00:18:32
-74,7925762;10,9502917;2014-04-15 00:18:32
